Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
24,12,50.6623968473,47.9957301806,2.72709664507,0.751026252945,70.1594366134,72.9927699467,3.04616465126,0.479876732006,0,0,0,0
25,21,48.6340830141,47.4674163474,2.88868674512,0.551172627855,70.7484740342,72.5818073675,3.79652114263,1.34406740749,0,0,0,0
26,80,50.8871584348,48.2204917681,3.15407508517,1.80799115465,69.8420324339,72.8420324339,2.87096068353,0.625176785541,1,1,0,0
27,9,49.540832474,47.9574991407,2.27446952753,0.637718401282,70.9766398088,72.8099731421,2.55774281573,1.36827525605,0,0,0,0
28,80,50.6127388462,47.9460721796,2.83858701943,0.719655636522,68.7343529028,71.7343529028,1.88362149343,2.26595591289,0,0,1,1
29,80,49.0480856349,47.7147523016,2.56665621262,0.483558264675,68.5058791745,72.4225458411,2.48279242163,1.62568734578,0,0,0,1
30,8,51.1614571204,47.9947904537,3.11218842955,0.993683859418,70.5576857738,72.4743524405,2.04880368466,0.603942808049,0,0,0,0
31,80,51.0764641694,48.0764641694,2.59397390499,1.46001367372,68.5309520388,72.2809520388,2.78307699585,1.63703064725,1,0,0,1
32,80,48.5233316661,48.0233316661,2.87647400726,1.95389302348,70.1577885765,71.8244552432,2.61770886784,1.52513966951,1,1,1,1
33,8,50.1218454917,47.955178825,2.60492482649,1.07398185425,69.5226467931,72.1893134598,2.63641041645,1.44433703096,0,0,0,0
34,7,50.5086843013,47.9253509679,2.27551731043,0.560870574097,70.0816736268,72.7483402935,2.72047862185,0.660493075815,0,0,0,0
35,80,50.6487598481,48.1487598481,2.66521369355,1.30269032287,69.0039184548,71.9205851215,2.77055002004,2.07075158702,1,0,1,1
36,80,49.0466882285,47.9633548951,3.25685756041,0.374678812166,68.8295246821,71.6628580155,2.72924262236,1.61800127765,0,0,1,1
37,80,50.6826398214,48.099306488,2.73530319222,1.48042692575,69.5049336834,71.9216003501,3.2236618954,2.28577592687,1,0,1,1
38,80,50.5453061729,48.2953061729,2.85362845708,1.98814423271,70.354523925,71.7711905917,2.52912378854,2.56176283226,1,1,1,1
39,80,49.5067764398,48.0067764398,2.16339069425,1.04722585461,71.6598287274,72.9098287274,2.349330629,0.569217346623,1,0,0,0
40,5,49.2768771299,47.9435437966,2.48807122568,1.3207525677,68.9788330217,72.0621663551,2.49479102444,0.742249053443,0,0,0,0
41,80,49.983355609,48.1500222757,2.80634833207,1.41591764665,70.4591603063,72.875826973,2.71404015206,0.642482156915,1,0,0,0
42,80,50.4906092245,47.8239425578,3.2803115001,0.489096166922,69.239031789,72.5723651224,2.65369111176,1.59470774487,0,0,0,1
43,80,50.6366885453,48.303355212,2.54417917289,1.7075760064,69.5133921674,72.5133921674,3.13218847724,1.36113437753,1,1,0,0
44,80,48.7913526614,47.7913526614,2.050035629,0.268339147206,68.6695817297,72.5029150631,3.0757994101,1.59980611003,0,0,0,1
45,6,49.7620690854,47.928735752,2.70014771853,1.05599673338,70.1339809498,72.3839809498,3.16203854634,1.16658217996,0,0,0,0
46,80,48.2908141049,47.9574807716,1.94933346378,0.909405339171,70.7289251752,73.0622585085,3.12203686192,0.845640931171,0,0,1,0
47,80,49.9253045978,47.9253045978,3.10217512967,0.564425287919,69.4003333712,72.5670000379,2.97103436708,1.75900451295,0,0,0,1
48,80,50.3509867219,48.2676533885,2.56651666653,1.85091327199,69.7127728557,72.2961061891,2.69077968859,1.93077211286,1,1,0,1
49,7,49.6886484944,47.9386484944,2.90391614737,0.64370506422,69.5091852383,72.3425185716,2.52983168292,1.00295307622,0,0,0,0
50,80,49.0682615873,48.1515949207,3.33151205659,1.89935733599,70.8911912004,72.6411912004,2.70671332696,0.770585350885,1,1,0,0
51,80,51.0944020107,48.0110686774,3.21813592407,1.51198980937,68.8187246874,72.1520580208,2.24449676224,1.4513015502,1,0,0,0
52,5,49.9296617852,47.9296617852,2.92594944548,0.729698707451,70.7368329717,72.0701663051,1.84524396912,1.47116841288,0,0,0,0
53,80,51.557315239,48.057315239,2.70007370576,1.21631348272,70.8101942806,72.893527614,3.24483800423,0.614615763528,1,0,0,0
54,21,50.3954473443,47.7287806777,2.64790922506,0.55149762514,71.1679788098,72.4179788098,2.64644716654,1.41642614504,0,0,0,0
55,80,49.1392832495,47.9726165829,2.0662777725,0.419977254231,68.7308364722,71.9808364722,2.20722877046,2.13140531091,0,0,1,1
56,8,50.5919419329,47.9252752662,2.94743158072,1.03622987165,70.7821971337,72.0321971337,2.7310121606,1.41675934676,0,0,0,0
57,80,50.0972807172,48.0139473839,1.99699520088,0.667095897805,68.6602744731,72.9102744731,3.1887460723,0.466514879561,1,0,0,0
58,80,49.0494468716,47.7161135382,2.00910903598,0.748803379083,70.1364762957,71.969809629,2.92247568474,2.09076206904,0,0,1,1
59,21,49.8692013455,47.7858680122,2.78138643206,0.654506886759,69.7585612992,72.7585612992,2.54806330283,1.27859586806,0,0,0,0
60,80,49.4766644116,47.9766644116,2.6707288792,1.1540069178,67.9516991746,72.6183658413,2.64039225097,1.6153299095,0,0,0,1
61,80,50.0502203387,48.383553672,2.74431970041,1.75431902266,69.9080913037,71.6580913037,3.18114841357,2.47039590466,1,1,1,1
62,80,50.4834096248,48.0667429581,2.80206529775,1.52151508668,70.9752479449,71.9752479449,2.00619768899,1.76265546248,1,0,1,1
63,80,50.0500070716,48.0500070716,3.0329947267,1.62991403041,69.2809102292,71.6142435626,2.4799916642,2.32461860604,1,0,1,1
64,80,49.8343906774,48.0843906774,3.30590749991,2.07549687333,69.6947607803,72.2780941136,2.3765096297,1.18164418952,1,1,0,0
65,80,50.8097199587,48.0597199587,3.10106250627,1.14595002157,69.2234857131,71.8901523797,2.12465212195,2.1046674037,1,0,1,1
66,80,50.1432584512,48.2265917845,2.96461061176,2.01472912764,70.1520159542,72.4020159542,2.78770775101,0.969322495498,1,1,0,0
67,80,49.1717178384,48.1717178384,2.79985962649,1.86659615961,68.7126832466,72.4626832466,2.79174760413,0.82084310049,1,1,0,0
