Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
92,80,49.2694729524,47.9361396191,2.13309978155,0.307608572846,69.2040544918,71.7040544918,2.74338454467,2.51296736725,0,0,1,1
93,80,49.410164131,47.7434974643,2.98491919682,0.394262482511,68.3959253037,72.479258637,2.60691346391,1.84810177788,0,0,0,1
94,80,51.2135158871,48.1301825538,2.27094590023,1.5739654991,69.8923914316,71.975724765,2.53297338301,1.77776408328,1,0,1,1
95,6,49.171256331,47.921256331,2.16566518053,1.09723967327,69.6224673943,72.7058007277,2.90557430961,0.648644758131,0,0,0,0
96,10,50.2401952218,47.9901952218,2.81986253189,0.951598428608,71.225407355,72.975407355,2.44505267767,0.701970708242,0,0,0,0
97,80,50.5049018644,48.1715685311,3.16748515152,1.92123854216,69.3387038266,72.9220371599,2.92848985608,0.6652239898,1,1,0,0
98,80,49.3694001764,48.1194001764,2.22121755663,1.46020905383,71.1632703955,72.9966037288,3.07476464074,0.877685258194,1,0,0,0
99,7,49.8257640802,47.9924307468,3.53396648086,1.20866108993,69.4128058599,72.0794725265,2.48477545039,1.1710933035,0,0,0,0
100,8,50.6871879786,47.9371879786,3.38451372753,0.953770112232,69.9247850391,72.4247850391,2.42184172476,0.674571866426,0,0,0,0,1,61
1,9,51.3624620252,47.9457953585,3.51288349395,0.939736641837,69.9009797219,72.0676463886,2.83243026265,1.08807474053,0,0,0,0
2,80,50.2060112901,48.2060112901,3.52905894607,1.97407081634,70.99419853,72.8275318633,3.06022291815,0.747285783619,1,1,0,0
3,9,50.4911476816,47.9911476816,2.42248159023,0.513349068597,69.1747176923,72.4247176923,2.69406083229,1.37447281779,0,0,0,0
4,4,49.9784805618,47.9784805618,1.99324422227,0.703622787806,71.820470117,72.570470117,1.17940681635,0.996724095541,0,0,0,0
5,80,50.3288182436,48.0788182436,3.11880047141,1.11314817446,70.6969749626,72.0303082959,2.18324722401,2.01462005534,1,0,0,1
6,80,50.5900001501,48.0900001501,2.34144803017,1.41927706901,70.4896875019,73.0730208352,3.20024521789,0.371451245524,1,0,1,0
7,80,48.4008841686,47.8175508352,2.13758169508,0.36439623057,70.4300324433,71.1800324433,2.4262957271,2.34821628238,0,0,1,1
8,12,51.1287391101,47.9620724434,2.73614910318,0.732672648836,69.8952962172,72.4786295505,2.90200346027,0.962976046522,0,0,0,0
9,80,50.6669089587,48.3335756253,2.68406032072,1.99706105406,69.5954338471,72.5954338471,2.73542266915,1.37364965273,1,1,0,0
10,7,48.9352938894,47.8519605561,2.96760417424,0.84639296622,69.9861273273,72.0694606606,2.73562067602,1.41987917093,0,0,0,0
11,80,50.1190529398,48.2023862731,3.32680186791,1.95204299978,69.8151281662,72.5651281662,3.11218495093,1.30081368118,1,1,0,0
12,20,51.6091986009,47.9425319342,2.16356748862,1.19227993857,71.7662294653,72.5995627986,2.64184011975,1.49487535918,0,0,0,0
13,80,51.0322720759,48.2822720759,3.09482365704,2.01108845407,70.2772416022,71.9439082689,3.24343374001,2.18367203083,1,1,1,1
14,7,49.0146419299,47.7646419299,2.71113073908,0.874320530798,71.7945058328,72.4611724995,2.66992115599,1.49923140792,0,0,0,0
15,8,50.7650747176,47.9317413843,2.64671385144,0.77192943189,69.8146007915,72.3146007915,3.12601790922,1.12248184578,0,0,0,0
16,80,48.764238316,47.9309049827,3.20048573631,0.191956480447,69.3218619359,71.6551952692,2.73419447193,2.41497953774,0,0,1,1
17,80,50.4063009928,47.6563009928,2.60822185787,0.36932062094,70.7384883144,72.4884883144,2.43442852347,1.66217242083,0,0,0,1
18,5,48.8525869207,47.935920254,2.16769274346,0.682183597519,69.9759833345,72.0593166678,2.51336014467,1.3493554832,0,0,0,0
19,80,50.7642623183,47.930928985,2.44605678718,0.371066567251,70.3937958328,71.9771291661,2.74325777686,1.99153251276,0,0,1,1
20,80,49.6255834687,48.1255834687,2.92564383082,1.60663376694,70.189993097,72.189993097,3.51613708421,1.36223035382,1,0,0,0
21,8,50.8433161944,47.9266495277,3.16246546047,0.884077888011,69.890198057,72.640198057,2.41879512157,0.706108599447,0,0,0,0
22,12,50.0867568315,47.9200901648,2.60587925763,1.06257486519,70.2558912251,72.8392245584,2.75784316033,0.490533159588,0,0,0,0
23,80,51.5937016904,48.4270350237,2.94028668144,1.87330280573,70.7140564542,72.2140564542,3.05775813013,2.31023319484,1,1,0,1
24,80,49.9018684209,48.0685350876,3.44500870547,1.60089509387,68.7575612019,71.9242278685,2.63922459131,1.62762431726,1,0,1,1
25,12,49.3372853033,47.9206186367,3.24519796287,1.6475637777,70.3229167439,72.6562500772,3.10318394227,1.11753359039,0,0,0,0
26,80,50.4224052788,47.8390719454,2.76635662268,0.918394037433,68.9548835973,72.5382169307,2.5290027376,1.80402034415,0,0,0,1
27,8,50.3565771061,47.9399104395,2.23453911744,0.729523333701,70.269085935,72.6857526017,2.19861401868,0.4953069024,0,0,0,0
28,80,50.9309284753,48.097595142,2.41361284389,1.31900162616,70.2573522468,72.7573522468,2.9220995294,0.658548998807,1,0,0,0
29,80,50.697846257,48.197846257,2.49375915832,1.3311561329,70.3425886309,72.3425886309,2.82157488435,0.919281982925,1,0,0,0
30,80,50.8796526015,48.2129859348,2.69678483222,1.64269518386,69.146331489,72.396331489,1.93866525481,1.44485976587,1,0,0,0
31,80,50.4729785653,48.2229785653,2.80418028929,1.62250680577,69.2531416407,72.4198083073,2.8181280447,0.971051045117,1,0,0,0
32,80,50.1224628038,48.1224628038,2.84597563752,1.64262277824,70.2550659224,72.2550659224,2.89155418372,1.95481620165,1,0,0,1
33,80,49.846683304,47.6800166373,3.35550050653,0.678834640582,69.0597738876,71.6431072209,3.04155075076,2.79422913054,0,0,1,1
34,7,48.7422102572,47.9922102572,2.20844184798,0.39369898125,69.8984923654,72.0651590321,2.25490978858,1.27105799805,0,0,0,0
35,80,49.3242101816,47.7408768482,2.89088340194,0.711943895673,69.6966943609,71.6133610276,3.06947818523,2.66010340414,0,0,1,1
36,80,50.9812696466,48.1479363132,2.94801986779,1.69043417864,70.0888210477,71.9221543811,3.1708274037,1.91010037439,1,0,1,1
37,80,51.0985971162,48.0152637828,1.41050736617,1.12317142951,70.5960710833,73.1794044166,3.52194710351,0.555051781356,1,0,1,0
38,80,49.7526481666,48.0026481666,2.46784959052,1.48986661362,70.1564314961,72.1564314961,2.93015485579,1.91697035701,1,0,0,1
39,10,50.7317927718,47.9817927718,3.12064631969,0.902459257568,69.1164884237,72.8664884237,2.88196987716,0.730781727548,0,0,0,0
40,80,49.5658196688,48.2324863355,2.43087809479,1.57477915584,70.0632050582,72.1465383916,3.01780580515,2.18819585668,1,0,0,1
41,4,49.6531073346,47.986440668,2.64283282638,1.55699559026,71.4254275345,72.5087608678,2.49979243682,1.40145818186,0,0,0,0
42,6,49.0282641501,47.9449308167,1.93423982279,1.18642052093,70.5172703238,72.5172703238,2.82660968146,1.07953418257,0,0,0,0
43,6,48.2677340506,47.8510673839,2.30571025998,1.0559274872,69.8590785906,72.0257452573,3.11897057836,1.47608583651,0,0,0,0
44,21,49.6239299214,47.2905965881,3.74573376272,0.610083638306,70.5188464495,72.5188464495,3.27116547236,1.32254326981,0,0,0,0
45,10,51.4164855314,47.9998188647,2.59105510725,0.695916022871,70.3179446022,72.1512779356,3.20199154663,1.19091648656,0,0,0,0
46,80,50.1976668806,47.8643335472,2.3470014112,0.567154119727,70.0276676321,72.2776676321,3.20844719547,2.18514037078,0,0,0,1
47,80,49.7705954326,47.9372620992,2.74608369373,0.739214840127,70.4881785889,71.9048452555,2.62804402481,1.79829550881,0,0,1,1
48,80,49.870832722,48.120832722,2.68043568595,1.19545515961,68.7207016367,71.55403497,2.30913302414,2.2127414452,1,0,1,1
49,80,48.6021849167,48.0188515834,2.8743199568,1.67948845835,69.9109392179,72.1609392179,3.01037795746,1.42624454454,1,0,0,0
50,80,51.5002523752,48.3335857086,2.49869007067,1.66277653186,70.3958161056,72.4791494389,1.93260195678,0.584361478107,1,0,0,0
51,22,49.372607022,47.872607022,3.56743359686,1.32000163196,70.5232753564,72.5232753564,2.57848748321,1.46950083614,0,0,0,0
52,80,48.9312468879,47.7645802212,2.07322822361,0.427521292944,69.0741110886,72.3241110886,2.39618509969,2.1879037677,0,0,0,1
53,7,50.5671351533,47.9838018199,3.28999479333,0.782855546609,70.95388805,72.45388805,2.77947981478,0.898537670531,0,0,0,0
54,80,48.0461819105,47.5461819105,1.60927145489,0.368406319137,70.2216101462,72.4716101462,2.40894620456,1.6076935981,0,0,0,1
55,7,49.7877831902,47.9544498568,2.83655045936,1.02503936195,70.0225572933,72.2725572933,2.95628023809,1.31868436937,0,0,0,0
56,22,48.8019140196,47.7185806863,3.06618540286,0.692849959281,71.1779401257,72.5946067924,3.35715498342,1.26778847393,0,0,0,0
57,7,49.9464700338,47.9464700338,2.92940328074,0.60818492337,70.7140527046,72.7973860379,2.47590904323,0.514159267164,0,0,0,0
58,9,49.7072345021,47.9572345021,2.40320801862,0.730886925894,70.6340330156,72.3006996823,3.36486395237,1.4828803121,0,0,0,0
59,9,50.7527531221,47.9194197888,3.16367804896,0.50517430995,71.1336162228,72.8836162228,3.10710196659,0.722146437538,0,0,0,0
60,80,51.2709040039,48.2709040039,2.94015639161,1.91426308132,68.8399582864,72.1732916197,3.26613834737,2.13204085837,1,1,0,1
61,80,51.3453497733,48.2620164399,2.6011227828,1.78678192547,68.6809755893,72.3476422559,2.85334557873,2.30037756551,1,1,0,1
62,22,50.0261524999,47.7761524999,2.62025585601,0.691241358226,70.7988528418,72.5488528418,3.2212933983,1.32150955941,0,0,0,0
63,80,51.0538641086,48.2205307753,2.6437343972,1.83021455517,70.8337455749,73.1670789083,3.14101505849,0.358234552454,1,1,1,0
64,80,50.1115674994,48.0282341661,2.90921761059,1.08151900555,70.4934997149,72.2434997149,2.76285525844,1.59930479322,1,0,0,1
65,80,49.1525826302,47.8192492968,3.01243629384,0.550555573,69.6168429295,72.6168429295,2.6750419106,1.82001926915,0,0,0,1
66,4,47.9529120735,47.6195787402,2.67905095744,1.26231800235,70.7787068026,72.0287068026,2.64282378511,1.47014243144,0,0,0,0
67,80,50.3022298163,47.9688964829,3.13366635091,0.906209609686,68.4014128961,71.9014128961,3.37959635143,2.0122848019,0,0,1,1
68,20,50.6923740511,47.7757073845,2.51788192983,0.340383690768,70.0860136379,72.3360136379,2.54660115523,1.4451946224,0,0,0,0
69,6,49.3264000669,47.9930667336,2.25928514837,0.591954755054,71.0547114855,72.7213781521,2.52411251442,1.04252195981,0,0,0,0
70,80,49.3950135576,47.9783468909,3.02702349663,0.854071176651,69.0146564401,71.5146564401,2.48171372054,2.23262089118,0,0,1,1
71,20,50.0819373376,47.9986040043,1.99240365324,1.14996510755,70.3460035028,72.5960035028,3.07559531201,1.49588908842,0,0,0,0
72,80,49.6891746118,47.6891746118,2.36013389643,0.293186051368,70.0823470348,72.4990137014,3.07904732725,1.53696629828,0,0,0,1
73,80,50.1388593451,48.0555260118,2.81357985145,1.50616493864,68.8627244188,71.7793910854,2.44694908364,2.45330173218,1,0,1,1
74,80,50.2224957393,48.2224957393,2.63321291353,1.52410401549,69.5249681394,72.6916348061,2.48344228099,1.39097109208,1,0,0,0
75,80,50.0566259848,48.0566259848,3.06333149035,1.98997360446,70.3052791804,72.3886125137,2.13596909101,1.27704931189,1,1,0,0
76,80,49.7444276552,47.9944276552,2.6204439452,1.50006064651,70.1799084604,71.9299084604,3.18199673217,2.54750551431,0,0,1,1
77,80,50.5024079505,48.1690746172,3.01368185766,1.74676191966,70.0683605339,71.8183605339,2.32366189446,1.67215015655,1,1,1,1
78,80,50.5664621973,48.1497955307,2.95300011175,1.83144003862,68.9349675078,71.6849675078,2.59309748835,2.54406722411,1,1,1,1
79,80,49.8546043671,48.0212710337,3.12664503129,0.699684131254,71.8137143714,73.1470477047,2.9128364746,0.742740698669,1,0,1,0
80,80,48.8542688757,47.937602209,2.3058008644,0.939092911591,69.0383750485,71.5383750485,2.72782405236,2.41455323937,0,0,1,1
81,21,49.9558307142,47.4558307142,3.24466142391,0.789974679112,70.1485924289,72.2319257622,2.14642948966,1.36039581525,0,0,0,0
82,7,49.358314275,47.858314275,2.39374963863,0.693998839086,69.6958699049,72.0292032382,2.6213484625,1.22978175601,0,0,0,0
83,7,51.2902537809,47.9569204476,2.49729551973,0.730333560094,70.2690786591,72.3524119924,2.82045632738,0.66931581218,0,0,0,0
84,7,50.9876875229,47.9876875229,2.93707947907,0.68343328747,70.5279036265,72.6945702931,2.45169056097,0.955817769666,0,0,0,0
85,10,49.1428825208,47.8928825208,2.84760979593,0.788601692451,69.957383541,72.3740502077,2.37913588004,1.48080301221,0,0,0,0
86,22,49.5880879016,47.6714212349,2.19752608964,0.499557398025,70.5848093088,72.3348093088,2.62710279241,1.26601317839,0,0,0,0
87,3,48.0810528435,47.9977195102,1.46029515106,1.1122435731,70.3996575389,72.0663242056,2.05601424564,0.960905155415,0,0,0,0
88,80,50.2419087071,48.1585753737,2.4523147896,1.77304259587,70.0721727109,72.8221727109,2.44823247657,0.465443437842,1,1,0,0
89,80,48.7772044686,48.1105378019,3.20742638498,1.8600797569,70.1107950587,71.3607950587,1.96742184274,2.23752875788,1,1,1,1
90,10,50.4954622695,47.9954622695,3.03597176667,0.652049057762,71.0156203758,72.5156203758,2.15694797085,0.684809430884,0,0,0,0
91,5,49.2305645025,47.9805645025,2.61738480121,1.01067183863,70.989545392,72.5728787253,2.14601005947,0.833924150642,0,0,0,0
92,80,50.2434885215,48.3268218548,2.88347789546,1.90111835625,70.0773503074,72.4940169741,2.97276580415,2.28664912608,1,1,0,1
93,8,50.5029564577,47.9196231243,2.85007586184,0.725503590971,71.13830775,72.88830775,2.20758663357,0.730552513196,0,0,0,0
94,80,50.7085409827,47.9585409827,2.72397478914,0.864053192063,67.9420079869,72.3586746536,2.72220587197,1.79657211791,0,0,0,1
95,80,50.6764858035,47.5931524701,3.33148807301,0.621437777506,70.3748388656,72.458172199,2.27596561588,1.98524061839,0,0,0,1
96,80,50.3069788064,47.6403121397,2.77925310397,0.72674132939,69.7803098408,72.6136431742,2.60019114759,1.75612893598,0,0,0,1
97,80,51.2835007672,48.0335007672,2.13215945007,0.782908587529,70.6634440304,72.1634440304,3.10611082339,2.28553174737,1,0,0,1
98,80,49.9895160776,47.9895160776,2.95473475174,1.43894813192,69.5817412688,71.9984079354,2.24138218457,1.73546384476,0,0,1,1
99,80,49.4893982809,47.9893982809,2.18441058115,0.432450199936,70.3252713377,71.9919380044,3.30569010661,2.22259608074,0,0,1,1
100,80,49.3418430695,47.9251764028,3.26875083175,0.530652792185,69.3876679307,71.8876679307,2.60045333057,1.99002651343,0,0,1,1,2,58
1,80,50.5521539311,48.1354872644,3.27922247717,1.82508816804,71.3028804261,73.3028804261,3.34266328081,0.667376333248,1,1,1,0
2,80,49.1516052589,47.9849385922,2.47842564739,0.385865340466,68.4854628678,71.4854628678,2.48885209462,2.93280001787,0,0,1,1
3,7,49.4991513765,47.9991513765,2.04199596331,0.770791639636,70.3924577002,72.5591243669,2.69733474942,0.779373588025,0,0,0,0
4,80,49.8167847409,48.2334514076,3.33535878448,1.95790335999,70.8590291351,72.4423624684,1.86205060427,1.26553577066,1,1,0,0
5,22,49.6230588924,47.6230588924,3.02469641905,0.644790731522,68.9657726242,72.5491059575,3.3401212659,1.47837751174,0,0,0,0
6,8,50.4198275093,47.9198275093,3.4964337547,0.984904808227,69.6325944347,72.215927768,2.14814293744,1.14935712326,0,0,0,0
7,7,49.7591974496,47.842530783,2.29645383068,1.0253410234,69.6455405335,72.0622072002,1.92831106137,1.46973054637,0,0,0,0
8,5,48.6530079072,47.9863412405,2.35437999277,1.15188432219,70.9287540323,72.4287540323,2.85947308213,1.3688138645,0,0,0,0
9,80,49.331912348,47.6652456813,2.5039177743,0.773472249643,69.9551868405,72.5385201739,3.47510204011,1.53214683718,0,0,0,1
10,80,49.4950901885,48.3284235219,3.28936200448,1.92125362005,71.53299704,72.8663303733,2.32278610652,0.87779849618,1,1,0,0
11,80,48.566847973,47.9835146397,2.36718480154,1.14985808208,70.250114352,71.9167810187,2.87224170359,1.77898219598,0,0,1,1
12,9,50.579266061,47.9959327276,2.79113571691,0.8864944619,69.082367002,72.332367002,2.822596538,1.03480288912,0,0,0,0
13,80,51.1000451061,48.1000451061,2.31996644214,1.10762291795,68.8627306205,72.1960639538,3.16821052406,2.19690814092,1,0,0,1
14,22,49.7644444314,47.7644444314,3.12437674899,0.764035336944,69.9915948644,72.4915948644,2.46299293878,1.46985302245,0,0,0,0
15,8,50.0601116376,47.9767783042,3.12697162054,0.6635021834,70.1932642947,72.2765976281,2.34801245505,1.06721582317,0,0,0,0
16,80,51.8609910088,48.1109910088,2.52076148434,1.28278230049,68.8968650426,71.8968650426,2.87033768187,2.19243887044,1,0,1,1
17,80,50.2001269468,48.1167936135,2.83402746062,1.55595252524,70.4679425926,72.6346092592,1.93296469515,0.585326027593,1,0,0,0
18,80,50.7594674506,48.1761341173,3.29956143509,1.83659914397,69.885909142,71.3025758086,2.85871860018,2.72947956866,1,1,1,1
19,80,48.3015052105,47.9681718772,2.00063003745,0.401413437921,69.618557845,71.618557845,3.4065571209,2.56467116842,0,0,1,1
20,80,50.3836042444,47.8836042444,3.06240616545,0.486765860501,70.0723973245,71.9057306579,2.58955576727,2.02827452627,0,0,1,1
21,80,50.0451145748,48.3784479082,3.05609387098,1.99025316977,70.8570851425,72.3570851425,2.62636867263,1.54482091229,1,1,0,1
22,80,50.1044276472,48.1044276472,3.02006173714,1.6099200586,69.4355879789,72.2689213122,2.30728015357,1.63202520702,1,0,0,1
23,80,50.7135405336,47.7968738669,2.9684964052,0.578594177852,70.9993616035,72.4993616035,2.60613087583,1.55774801584,0,0,0,1
24,80,50.1259308579,47.7925975246,2.90293012545,0.617061276413,69.44514577,72.44514577,3.44267484446,1.90653498348,0,0,0,1
25,8,50.5665534123,47.983220079,3.3695798322,0.902568173543,70.6493333504,72.3993333504,2.72696394092,1.09801502893,0,0,0,0
26,80,48.8238605041,48.0738605041,2.37031022657,1.87791727038,69.4232359088,71.7565692421,2.37943875177,1.43328806355,1,1,1,0
27,80,51.313280955,48.2299476217,2.44760740833,1.52268716106,69.3293995486,72.1627328819,2.71756083283,1.52165389795,1,0,0,1
28,80,51.7410380388,48.0743713722,1.75881810006,1.16928561175,69.7581491471,73.0081491471,2.74877999618,0.631658737312,1,0,1,0
29,80,51.4885033907,48.071836724,2.95766090951,1.09004466149,71.1896957318,72.9396957318,2.99117187593,1.20056647383,1,0,0,0
30,80,51.7650040344,47.8483373677,3.20264692418,0.630745346734,69.0366996023,71.7033662689,2.71332372058,2.30822062445,0,0,1,1
31,80,50.7159261845,48.0492595179,3.51342930552,1.12127308431,70.3805560504,72.0472227171,3.05606296758,1.73801086676,1,0,0,1
32,80,50.259147911,47.9258145776,2.25776793853,0.481601198285,69.8039319756,71.5539319756,2.54720169879,2.369942276,0,0,1,1
33,80,50.4785628711,47.7285628711,2.98808634753,0.646701539072,69.3352098149,72.4185431483,2.51894141113,1.82151626777,0,0,0,1
34,22,50.368514236,47.868514236,2.7447795957,0.509921828537,71.0656391026,72.5656391026,2.91082602324,1.3319542124,0,0,0,0
35,20,49.7810296221,47.9476962887,2.89823955498,0.717512359995,70.9662206233,72.2162206233,2.53131720605,1.49619860514,0,0,0,0
36,80,49.0380595294,47.2880595294,2.46348183094,0.562803975197,70.1259752772,72.2926419439,3.22705786036,2.06129488977,0,0,0,1
37,80,48.851370943,47.9347042763,2.77622502974,0.320022369035,70.3741128124,71.7907794791,3.22930711138,2.22954473917,0,0,1,1
38,22,50.1960411758,47.8627078425,2.73734037862,0.585550742224,69.8918894822,72.5585561488,2.59907175468,1.49291468927,0,0,0,0
39,7,49.4756047489,47.9756047489,2.52210061972,0.539701255208,70.6062982607,72.6062982607,2.49539488843,0.541047411179,0,0,0,0
40,6,49.9633035262,47.9633035262,2.65944872269,0.907579263309,69.547967117,72.047967117,3.10835889305,0.945236657349,0,0,0,0
41,3,48.7413676431,47.9913676431,2.16004100184,1.32235557762,70.590431066,72.2570977327,3.03275961515,1.41315371074,0,0,0,0
42,80,50.9864956847,48.1531623514,3.37631826867,1.66132584666,69.2877148298,72.5377148298,2.89055126037,1.16692959739,1,0,0,0
43,80,48.8104824919,47.9771491586,2.1388617591,0.330931831441,68.170135353,71.2534686863,2.43048117648,2.83687286858,0,0,1,1
44,80,49.3423349803,47.9256683137,2.92621054914,0.799785301396,68.6156330722,71.6156330722,3.41986764825,2.58456208071,0,0,1,1
45,11,49.6065864722,47.9399198056,2.96143592198,1.10637258601,70.2350772668,72.9850772668,2.87127037682,0.900743954942,0,0,0,0
46,80,50.6585913801,48.1585913801,2.57675323703,1.06385644976,70.4171272703,72.6671272703,2.84767579526,0.547679693274,1,0,0,0
47,20,48.9156103855,47.9989437189,1.43825296962,0.828897366756,70.4227450982,72.3394117649,2.95165867248,1.46298315293,0,0,0,0
48,80,50.1405722154,47.8905722154,2.50911905605,1.07557457388,68.4102690613,72.4936023947,2.8427096646,1.50171613481,0,0,0,1
49,80,51.0841007996,47.8341007996,3.27298942435,0.659479696294,70.421591976,71.5049253093,2.48329767751,1.97763866046,0,0,1,1
50,80,49.4815228329,47.8148561662,3.09305402578,0.743512553344,68.6026966512,71.8526966512,1.91670111171,1.4491633696,0,0,1,0
51,80,50.3550477886,48.2717144553,2.03188906715,1.87703996021,69.6932698102,72.3599364769,3.16005096443,2.12162247451,1,1,0,1
52,80,50.5979844585,47.9313177919,2.90265464478,1.08301252045,69.9567469154,72.3734135821,2.71839041725,1.82917383532,0,0,0,1
53,80,51.1240568668,48.1240568668,2.75857925555,0.916920623847,71.233084734,72.5664180674,2.96796284747,1.63219715663,1,0,0,1
54,7,51.2786149864,47.9452816531,2.89975212029,0.725567714626,70.9056342458,72.1556342458,2.57553122151,1.29959989235,0,0,0,0
55,10,50.7179452739,47.9679452739,3.4953471056,0.688400991494,70.8356101147,72.668943448,2.75751469744,0.731659120114,0,0,0,0
56,5,49.9387681021,47.9387681021,2.92548297674,0.686017482106,71.1704774135,72.3371440802,2.22916722655,1.11792618445,0,0,0,0
57,80,51.0825310397,47.8325310397,2.86061996167,0.622286511788,70.3819642071,71.8819642071,3.33359756857,2.74495010318,0,0,1,1
58,21,48.9146774412,47.5813441078,3.0991131625,0.625916774965,69.0765486969,72.4932153635,2.82681066533,1.36445472338,0,0,0,0
59,80,52.1046733132,48.0213399799,1.76698297519,1.04005726728,68.3930018702,72.3096685369,2.01405725174,1.27348463532,1,0,0,0
60,80,49.7636355722,48.0136355722,2.63382018243,1.11830559768,71.6674021715,72.5007355048,2.8357302821,2.04542721677,1,0,0,1
61,5,49.0090741529,47.9257408196,2.47906703938,1.20537150569,70.3256136167,72.15894695,3.11839804854,1.44735338315,0,0,0,0
62,80,50.7174851939,48.1341518606,2.99624813175,1.79407122424,69.1041417069,72.6874750402,2.45440612194,0.734992826649,1,1,0,0
63,6,49.5537202495,47.9703869162,3.22358219707,0.650766878258,70.2153211742,72.3819878408,2.37377815475,0.865348290688,0,0,0,0
64,80,50.4396519767,48.27298531,2.56666820157,1.9459911824,71.7026265775,72.7859599108,1.97201760689,0.567619991513,1,1,0,0
65,80,50.4763356323,48.2263356323,2.85561656033,1.66555205209,70.4937917669,72.4937917669,2.66936711769,0.917761959485,1,0,0,0
66,80,49.7546516161,48.1713182827,3.04375227977,1.6748502461,70.5675936534,73.2342603201,3.23363566528,0.662956477659,1,0,1,0
67,80,50.9136559397,48.0803226064,2.93957522616,1.31389895366,69.7705494198,72.7705494198,2.78093450879,1.23509958047,1,0,0,0
68,11,49.7854376651,47.9521043318,3.41451488367,0.903795500419,68.683448952,72.183448952,2.6044632441,1.28660064412,0,0,0,0
69,80,49.5345824046,48.2845824046,2.42997431406,1.42937047944,70.0426801507,72.4593468173,3.50454425939,1.91834611156,1,0,0,1
70,80,50.588245674,47.9215790073,2.5748441188,0.847612909259,68.4826436599,71.7326436599,1.8115897157,2.3054884314,0,0,1,1
71,80,50.6642018331,48.2475351665,3.1687105484,1.9164701593,71.2391490287,72.2391490287,1.81925119979,1.72238180039,1,1,0,1
72,80,50.4479739057,48.1146405724,2.8312121396,1.79746847182,70.0746443769,71.4913110435,2.62996420469,2.28641937321,1,1,1,1
73,80,50.098586907,47.848586907,2.65767370891,0.358953237646,69.5350788698,71.9517455365,2.72722509119,2.02657571074,0,0,1,1
74,80,50.4859026759,47.4859026759,3.28453042876,0.651319704537,70.9560622009,72.3727288676,3.30940078019,1.82116005871,0,0,0,1
75,80,49.361937815,47.6952711484,2.83751280538,0.300240800202,71.4522919309,72.3689585976,2.99013332612,1.81529195737,0,0,0,1
76,5,49.3747285741,47.9580619075,2.68426863991,0.68107828037,71.6675325487,72.8341992154,2.32302714828,0.811122085867,0,0,0,0
77,80,51.8062845107,48.2229511774,1.89839369721,1.56397249353,69.3985799491,72.5652466158,2.06543834809,1.78060566909,1,0,0,1
78,80,50.101189795,47.851189795,3.25066209508,0.408290830093,70.0912922152,71.9246255485,2.77055606314,2.02704508142,0,0,1,1
79,20,49.1519126784,47.7352460117,2.5485291722,0.708887746117,70.9425893756,72.6092560423,2.74694157549,1.49776094709,0,0,0,0
80,80,48.9779404439,47.8112737772,2.37037160879,0.294469452401,68.7241336976,71.307467031,3.02320683887,2.59800243103,0,0,1,1
81,5,49.5463046018,47.9629712685,3.18495961751,1.3189286319,70.0608758568,72.4775425235,2.42372940902,0.921116311532,0,0,0,0
82,80,49.7647761381,47.9314428047,2.35558635219,0.647566042302,68.8826736541,71.9660069874,3.24255035775,2.11039835044,0,0,1,1
83,80,50.5234966407,47.9401633074,2.93561960202,0.792250869976,69.6153899199,72.2820565866,3.19566423072,1.78735327907,0,0,0,1
84,80,48.3501332941,48.0167999608,2.45936867763,1.1306237619,69.655276741,72.3219434077,2.88183936907,1.69923147882,1,0,0,1
85,23,49.8527614521,47.3527614521,3.11882638599,0.544700565691,70.810838738,72.6441720714,2.59769517425,1.31426761771,0,0,0,0
86,6,49.1950908271,47.8617574937,3.29424831214,1.28219377304,68.963549769,72.0468831023,2.66600649095,1.09869791753,0,0,0,0
87,20,47.9801968691,47.4801968691,2.44143584803,0.526142954227,70.2456282727,72.1622949394,2.73629147804,1.42973227253,0,0,0,0
88,80,47.3486425245,47.9319758578,1.8953935355,0.300524152457,69.2230374773,71.7230374773,2.04895200436,0.897201372341,0,0,1,0
89,5,49.6735328677,47.9235328677,2.67161829611,0.773361095942,70.9465476768,72.4465476768,2.62953991895,1.05291769722,0,0,0,0
90,12,49.7629818724,47.929648539,2.75709951288,0.589506958467,69.8642162195,72.0308828862,2.87725240895,1.11584812466,0,0,0,0
91,80,49.8214313652,48.1547646985,2.63688105081,1.66926573172,70.0996407732,72.0163074398,2.95637287248,2.11560024821,1,0,0,1
92,20,48.4601442276,47.8768108943,2.47176442082,0.660136360032,71.0466278186,72.8799611519,3.58052097001,1.37266429813,0,0,0,0
93,8,49.8118852106,47.9785518772,2.06361778643,0.989172454586,69.905331185,72.905331185,2.97247057771,0.85610086241,0,0,0,0
94,5,50.4804460458,47.9804460458,2.05602342482,0.879960884446,71.3674745347,72.700807868,2.41540005055,0.717019281121,0,0,0,0
95,80,49.4133165469,47.9966498802,2.9112979098,1.69555549494,69.7145506963,71.5478840296,3.05833506813,2.11339096203,0,0,1,1
96,10,49.3936422836,47.9769756169,2.75950698257,1.00309440567,70.4236190318,72.0902856985,2.40178570646,1.32473103045,0,0,0,0
